,ExpDate,Strike Price,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,Current Date,Implied volatility,Underlaying asset price,Expiration time
4498,17-Mar-17,46,CSX,Call,3.1,0.6,3.2,3.3,58,6117,0.74156,0.07929,0.02498,-0.03369,0.04934,2/17/2017,0.29637,48.540001,0.076659822
4499,17-Mar-17,47,CSX,Call,2.55,0.75,2.51,2.59,174,18060,0.63839,0.07968,0.02149,-0.04099,0.05052,2/17/2017,0.27608,48.540001,0.076659822
4500,17-Mar-17,48,CSX,Call,1.89,0.59,1.88,1.97,1158,17166,0.56223,0.10411,0.0194,-0.03706,0.05142,2/17/2017,0.28613,48.540001,0.076659822
4501,17-Mar-17,49,CSX,Call,1.41,0.56,1.37,1.45,1672,4213,0.46185,0.10827,0.01611,-0.03409,0.05258,2/17/2017,0.28402,48.540001,0.076659822
4502,17-Mar-17,50,CSX,Call,1.01,0.46,0.96,1.02,2779,12665,0.3776,0.09202,0.01315,-0.03515,0.05356,2/17/2017,0.31596,48.540001,0.076659822
4503,17-Mar-17,52.5,CSX,Call,0.36,0.16,0.33,0.37,554,11234,0.13819,0.0641,0.00494,-0.01661,0.03815,2/17/2017,0.25143,48.540001,0.076659822
4504,17-Mar-17,45,CSX,Put,0.7,-0.05,0.66,0.71,277,3322,-0.21961,0.06245,-0.00772,-0.03036,0.03342,2/17/2017,0.38776,48.540001,0.076659822
4505,17-Mar-17,46,CSX,Put,0.9,-0.16,0.86,0.93,1172,8838,-0.2812,0.07421,-0.00932,-0.03084,0.04958,2/17/2017,0.36979,48.540001,0.076659822
4506,17-Mar-17,47,CSX,Put,1.21,-0.19,1.14,1.23,403,5999,-0.35022,0.09129,-0.01192,-0.02902,0.0504,2/17/2017,0.39971,48.540001,0.076659822
4507,17-Mar-17,48,CSX,Put,1.54,-0.3,1.51,1.61,848,2070,-0.44353,0.10272,-0.0146,-0.03148,0.05148,2/17/2017,0.33208,48.540001,0.076659822
4508,17-Mar-17,49,CSX,Put,2.05,-0.48,1.99,2.1,317,2350,-0.5309,0.09028,-0.01612,-0.03458,0.05241,2/17/2017,0.34173,48.540001,0.076659822
4509,17-Mar-17,50,CSX,Put,2.67,-1.3,2.57,2.67,183,165,-0.61146,0.08456,-0.01926,-0.03287,0.05334,2/17/2017,0.33172,48.540001,0.076659822
4510,17-Mar-17,52.5,CSX,Put,4.61,-0.49,4.35,4.6,5,102,-0.86119,0.07121,-0.01906,-0.01288,0.03502,2/17/2017,0.34441,48.540001,0.076659822
4511,19-May-17,44,CSX,Call,5.6,0.63,5.75,5.9,2,1981,0.79112,0.04326,0.08102,-0.01843,0.08392,2/17/2017,0.24551,48.540001,0.249144422
4512,19-May-17,45,CSX,Call,4.93,1.09,5,5.15,47,3281,0.73236,0.04597,0.07532,-0.01986,0.08615,2/17/2017,0.30461,48.540001,0.249144422
4513,19-May-17,46,CSX,Call,4.22,1.02,4.35,4.45,33,905,0.68495,0.05114,0.07144,-0.0201,0.08793,2/17/2017,0.27032,48.540001,0.249144422
4514,19-May-17,47,CSX,Call,3.65,0.5,3.75,3.85,1652,4311,0.62818,0.05282,0.06588,-0.02178,0.09008,2/17/2017,0.24042,48.540001,0.249144422
4515,19-May-17,48,CSX,Call,3.2,0.61,3.15,3.25,45,429,0.57884,0.06275,0.06228,-0.02074,0.09194,2/17/2017,0.26806,48.540001,0.249144422
4516,19-May-17,49,CSX,Call,2.72,0.58,2.66,2.73,39,426,0.5212,0.0626,0.05646,-0.02047,0.09412,2/17/2017,0.26607,48.540001,0.249144422
4517,19-May-17,50,CSX,Call,2.25,0.48,2.22,2.28,468,5202,0.45482,0.06633,0.05002,-0.01816,0.09669,2/17/2017,0.23907,48.540001,0.249144422
4518,19-May-17,52.5,CSX,Call,1.35,0.33,1.35,1.41,231,8226,0.30801,0.05907,0.03445,-0.01681,0.10225,2/17/2017,0.24864,48.540001,0.249144422
4519,19-May-17,44,CSX,Put,1.38,-0.28,1.32,1.38,67,446,-0.23956,0.0409,-0.02638,-0.01429,0.08502,2/17/2017,0.37603,48.540001,0.249144422
4520,19-May-17,45,CSX,Put,1.6,-0.2,1.59,1.66,53,4130,-0.29293,0.04254,-0.03322,-0.01589,0.08703,2/17/2017,0.40166,48.540001,0.249144422
4521,19-May-17,46,CSX,Put,1.97,-0.16,1.91,1.98,186,572,-0.32461,0.05174,-0.03688,-0.01398,0.08826,2/17/2017,0.36855,48.540001,0.249144422
4522,19-May-17,47,CSX,Put,2.41,-0.23,2.29,2.35,9,1081,-0.37712,0.05689,-0.04221,-0.01444,0.09024,2/17/2017,0.31786,48.540001,0.249144422
4523,19-May-17,48,CSX,Put,2.88,-0.25,2.72,2.78,6,4482,-0.43537,0.05558,-0.04424,-0.01721,0.09227,2/17/2017,0.30671,48.540001,0.249144422
4524,19-May-17,49,CSX,Put,3.25,-0.95,3.2,3.3,40,422,-0.49261,0.06265,-0.04779,-0.01456,0.09434,2/17/2017,0.30367,48.540001,0.249144422
4525,19-May-17,50,CSX,Put,3.9,-0.68,3.75,3.85,10,337,-0.54705,0.06022,-0.05481,-0.01406,0.09579,2/17/2017,0.33118,48.540001,0.249144422
4526,18-Aug-17,45,CSX,Call,5.65,0.5,5.75,5.9,1,365,0.7282,0.03865,0.14558,-0.01357,0.11852,2/17/2017,0.22263,48.540001,0.498288843
4527,18-Aug-17,47,CSX,Call,4.45,0.55,4.55,4.75,2,670,0.65678,0.05147,0.13747,-0.01284,0.12381,2/17/2017,0.21872,48.540001,0.498288843
4528,18-Aug-17,48,CSX,Call,4.15,0.7,4.05,4.2,54,494,0.6021,0.04868,0.12547,-0.01452,0.12818,2/17/2017,0.24997,48.540001,0.498288843
4529,18-Aug-17,49,CSX,Call,3.59,0.93,3.55,3.75,23,938,0.55592,0.05601,0.1189,-0.01303,0.13185,2/17/2017,0.24997,48.540001,0.498288843
4530,18-Aug-17,50,CSX,Call,3.15,0.44,3.1,3.3,276,794,0.51188,0.04846,0.10802,-0.01393,0.13512,2/17/2017,0.24997,48.540001,0.498288843
4531,18-Aug-17,52.5,CSX,Call,2.22,0.44,2.16,2.34,27,1013,0.39073,0.0488,0.08452,-0.01241,0.14459,2/17/2017,0.28122,48.540001,0.498288843
4532,18-Aug-17,44,CSX,Put,2.1,-0.14,2.05,2.18,10,63,-0.26762,0.03313,-0.06168,-0.00884,0.11823,2/17/2017,0.347,48.540001,0.498288843
4533,18-Aug-17,45,CSX,Put,2.44,-0.35,2.38,2.59,20,442,-0.31232,0.03283,-0.07232,-0.01026,0.12166,2/17/2017,0.33546,48.540001,0.498288843
4534,18-Aug-17,46,CSX,Put,3.05,-0.45,2.76,2.91,1,339,-0.33785,0.03931,-0.07608,-0.00901,0.12352,2/17/2017,0.3007,48.540001,0.498288843
4535,18-Aug-17,47,CSX,Put,3.3,-0.2,3.2,3.35,18,166,-0.38399,0.03553,-0.08541,-0.01173,0.12682,2/17/2017,0.31813,48.540001,0.498288843
4536,18-Aug-17,48,CSX,Put,3.74,-0.81,3.65,3.8,253,512,-0.42176,0.04637,-0.08272,-0.00951,0.12874,2/17/2017,0.33049,48.540001,0.498288843
4537,18-Aug-17,49,CSX,Put,4.25,-0.45,4.15,4.35,51,124,-0.46308,0.04519,-0.0916,-0.00953,0.13168,2/17/2017,0.30024,48.540001,0.498288843
4538,18-Aug-17,50,CSX,Put,4.75,-0.55,4.7,4.85,2,124,-0.48753,0.03736,-0.10217,-0.01147,0.13356,2/17/2017,0.31024,48.540001,0.498288843
4539,18-Aug-17,52.5,CSX,Put,6.35,-0.8,6.25,6.45,50,22,-0.56408,0.03563,-0.11453,-0.01133,0.13772,2/17/2017,0.31796,48.540001,0.498288843
4540,19-Jan-18,45,CSX,Call,6.83,0.43,6.9,7.15,61,1357,0.73934,0.03261,0.2641,-0.01001,0.15425,2/17/2017,0.19943,48.540001,0.919917864
4541,19-Jan-18,50,CSX,Call,4.36,0.46,4.4,4.55,106,11614,0.56176,0.03881,0.2104,-0.01061,0.18018,2/17/2017,0.21398,48.540001,0.919917864
4542,19-Jan-18,52.5,CSX,Call,3.45,0.4,3.4,3.55,98,605,0.46566,0.04036,0.17898,-0.00971,0.19442,2/17/2017,0.21872,48.540001,0.919917864
4543,19-Jan-18,45,CSX,Put,3.75,-0.3,3.65,3.75,51,2000,-0.31931,0.02494,-0.13768,-0.00716,0.16264,2/17/2017,0.36177,48.540001,0.919917864
4544,19-Jan-18,50,CSX,Put,6.45,-0.2,6.05,6.2,20,467,-0.45237,0.02888,-0.17102,-0.00753,0.17753,2/17/2017,0.3169,48.540001,0.919917864
4545,19-Jan-18,52.5,CSX,Put,7.75,-0.95,7.55,7.7,1,3,-0.51662,0.02947,-0.19625,-0.00719,0.18319,2/17/2017,0.36326,48.540001,0.919917864
4546,18-Jan-19,45,CSX,Call,8.8,0.96,8.65,9.1,5,161,0.79836,0.02752,0.57529,-0.00704,0.1917,2/17/2017,0.18336,48.540001,1.916495551
4547,18-Jan-19,50,CSX,Call,6.4,0.4,6.2,6.75,5,928,0.64143,0.03444,0.48602,-0.00736,0.24593,2/17/2017,0.19778,48.540001,1.916495551
4548,18-Jan-19,45,CSX,Put,5.5,-0.75,5.2,5.75,26,47,-0.30974,0.01802,-0.27444,-0.00428,0.22635,2/17/2017,0.34886,48.540001,1.916495551
4549,17-Mar-17,5,CTIC,Call,0.45,-0.37,0.16,0.59,15,11,0.46846,0.34083,0.0014,-0.00997,0.00519,2/17/2017,0.91841,4.73,0.076659822
4550,24-Feb-17,44.5,CTRP,Call,1.94,0.14,2.05,2.25,7,88,0.63487,0.10206,0.00507,-0.12002,0.024,2/17/2017,0.61468,45.630001,0.019164956
4551,24-Feb-17,45,CTRP,Call,1.88,0.33,1.8,1.95,148,398,0.5838,0.10938,0.0047,-0.12383,0.02417,2/17/2017,0.61053,45.630001,0.019164956
4552,24-Feb-17,45.5,CTRP,Call,1.62,0.27,1.5,1.7,10,264,0.53098,0.11742,0.0043,-0.12731,0.02435,2/17/2017,0.59135,45.630001,0.019164956
4553,24-Feb-17,46,CTRP,Call,1.35,0.22,1.25,1.45,12,191,0.47756,0.11579,0.00388,-0.12382,0.02452,2/17/2017,0.58527,45.630001,0.019164956
4554,24-Feb-17,46.5,CTRP,Call,1.17,0.12,1.05,1.25,6,307,0.42728,0.10858,0.00348,-0.1224,0.02469,2/17/2017,0.60696,45.630001,0.019164956
4555,24-Feb-17,47,CTRP,Call,0.95,0.18,0.85,1.05,311,121,0.37442,0.10505,0.00306,-0.1166,0.02486,2/17/2017,0.63014,45.630001,0.019164956
4556,24-Feb-17,47.5,CTRP,Call,0.8,0.05,0.7,0.85,15,110,0.32956,0.09798,0.00269,-0.11626,0.02502,2/17/2017,0.64088,45.630001,0.019164956
4557,24-Feb-17,48,CTRP,Call,0.69,0.19,0.55,0.65,85,183,0.26115,0.09901,0.00216,-0.099,0.01681,2/17/2017,0.57099,45.630001,0.019164956
4558,24-Feb-17,48.5,CTRP,Call,0.49,0.04,0.45,0.6,101,77,0.25592,0.08405,0.0021,-0.11255,0.01688,2/17/2017,0.59296,45.630001,0.019164956
4559,24-Feb-17,42,CTRP,Put,0.4,-0.05,0.3,0.45,2037,110,-0.17772,0.06204,-0.0015,-0.09087,0.01546,2/17/2017,0.58775,45.630001,0.019164956
4560,24-Feb-17,43,CTRP,Put,0.69,-0.01,0.5,0.7,6,97,-0.24838,0.07599,-0.00186,-0.1182,0.02353,2/17/2017,0.60805,45.630001,0.019164956
4561,24-Feb-17,43.5,CTRP,Put,0.75,-0.15,0.65,0.75,16,716,-0.29222,0.08018,-0.00227,-0.12401,0.02369,2/17/2017,0.6057,45.630001,0.019164956
4562,24-Feb-17,44,CTRP,Put,0.99,-0.01,0.8,0.95,2,36,-0.33493,0.08517,-0.00267,-0.12828,0.02385,2/17/2017,0.59369,45.630001,0.019164956
4563,24-Feb-17,44.5,CTRP,Put,1.1,-1.38,1,1.15,300,24,-0.3766,0.09243,-0.00305,-0.12892,0.02401,2/17/2017,0.59406,45.630001,0.019164956
4564,24-Feb-17,45,CTRP,Put,1.26,-0.08,1.2,1.35,2,29,-0.42136,0.10074,-0.00346,-0.12924,0.02418,2/17/2017,0.57494,45.630001,0.019164956
4565,3-Mar-17,44.5,CTRP,Call,2.08,0.26,2.15,2.4,5,32,0.63376,0.09717,0.01016,-0.06481,0.03393,2/17/2017,0.47562,45.630001,0.038329911
4566,3-Mar-17,45,CTRP,Call,1.98,0.35,1.85,2.05,5,87,0.58745,0.10779,0.00951,-0.06416,0.03421,2/17/2017,0.48587,45.630001,0.038329911
4567,3-Mar-17,45.5,CTRP,Call,1.73,0.28,1.55,1.8,2,9,0.53553,0.11287,0.00872,-0.06743,0.03451,2/17/2017,0.49104,45.630001,0.038329911
4568,3-Mar-17,46,CTRP,Call,1.54,0.19,1.35,1.55,7,30,0.48374,0.11236,0.00791,-0.06514,0.0348,2/17/2017,0.45965,45.630001,0.038329911
4569,3-Mar-17,47,CTRP,Call,1,0.12,0.95,1.15,39,4,0.39246,0.09714,0.00641,-0.06558,0.03534,2/17/2017,0.5106,45.630001,0.038329911
4570,10-Mar-17,44.5,CTRP,Call,2.15,0.27,2.15,2.55,8,12,0.63682,0.09614,0.01534,-0.04472,0.04145,2/17/2017,0.37192,45.630001,0.057494867
4571,10-Mar-17,46,CTRP,Call,1.46,-0.04,1.4,1.65,48,43,0.48973,0.10878,0.01201,-0.04589,0.04268,2/17/2017,0.41395,45.630001,0.057494867
4572,10-Mar-17,47,CTRP,Call,1.06,-0.09,1,1.15,190,87,0.39104,0.1007,0.00964,-0.04292,0.04349,2/17/2017,0.38407,45.630001,0.057494867
4573,17-Mar-17,44,CTRP,Call,2.75,0.13,2.6,2.85,10,2218,0.67137,0.08147,0.02124,-0.03751,0.04732,2/17/2017,0.35833,45.630001,0.076659822
4574,17-Mar-17,45,CTRP,Call,2.1,0.1,2,2.2,336,3104,0.59399,0.10399,0.01922,-0.03491,0.04819,2/17/2017,0.31679,45.630001,0.076659822
4575,17-Mar-17,46,CTRP,Call,1.5,0.05,1.45,1.7,395,2413,0.49367,0.10983,0.01615,-0.03495,0.04928,2/17/2017,0.32018,45.630001,0.076659822
4576,17-Mar-17,47,CTRP,Call,1.13,0.03,1.05,1.3,202,399,0.41179,0.09024,0.0134,-0.03742,0.05018,2/17/2017,0.35831,45.630001,0.076659822
4577,17-Mar-17,49,CTRP,Call,0.55,0.04,0.5,0.65,20,329,0.21702,0.07981,0.00724,-0.02393,0.03511,2/17/2017,0.33087,45.630001,0.076659822
4578,17-Mar-17,50,CTRP,Call,0.37,-0.03,0.35,0.45,43,2974,0.1505,0.06235,0.00504,-0.01882,0.03583,2/17/2017,0.30972,45.630001,0.076659822
4579,3-Mar-17,44,CTRP,Put,1,-0.88,0.85,1.05,1,3,-0.33562,0.08319,-0.0054,-0.06436,0.03371,2/17/2017,0.50277,45.630001,0.038329911
4580,17-Mar-17,42,CTRP,Put,0.49,-0.16,0.45,0.55,1280,3709,-0.17745,0.06058,-0.00606,-0.02244,0.03026,2/17/2017,0.38168,45.630001,0.076659822
4581,17-Mar-17,43,CTRP,Put,0.65,-0.2,0.65,0.8,1522,4253,-0.26915,0.06777,-0.00842,-0.03303,0.04661,2/17/2017,0.33302,45.630001,0.076659822
4582,17-Mar-17,44,CTRP,Put,1.05,-0.03,1,1.15,2020,3349,-0.32448,0.0864,-0.01039,-0.02918,0.04728,2/17/2017,0.38037,45.630001,0.076659822
4583,17-Mar-17,46,CTRP,Put,1.9,-0.05,1.85,2.1,234,279,-0.51027,0.10388,-0.01434,-0.03087,0.04931,2/17/2017,0.32609,45.630001,0.076659822
4584,16-Jun-17,45,CTRP,Call,3.46,0.24,3.4,3.7,5,1900,0.60822,0.06364,0.08029,-0.01577,0.0978,2/17/2017,0.27724,45.630001,0.325804244
4585,16-Jun-17,46,CTRP,Call,3,0.05,2.9,3.1,1,946,0.54957,0.05905,0.07233,-0.01736,0.10058,2/17/2017,0.27478,45.630001,0.325804244
4586,16-Jun-17,47,CTRP,Call,2.54,0.34,2.45,2.65,50,513,0.48761,0.06447,0.06543,-0.01522,0.10356,2/17/2017,0.24551,45.630001,0.325804244
4587,16-Jun-17,50,CTRP,Call,1.48,0.08,1.4,1.55,11,525,0.31076,0.05859,0.04275,-0.01335,0.08802,2/17/2017,0.25294,45.630001,0.325804244
4588,16-Jun-17,45,CTRP,Put,2.85,-0.25,2.65,3,40,1154,-0.41221,0.05694,-0.05399,-0.01193,0.09854,2/17/2017,0.29238,45.630001,0.325804244
4589,19-Jan-18,43.75,CTRP,Call,6.7,0.2,6.5,6.9,25,660,0.67347,0.03069,0.22053,-0.01128,0.15504,2/17/2017,0.28122,45.630001,0.919917864
4590,19-Jan-18,46.25,CTRP,Call,5.3,1.7,5.2,5.6,8,3173,0.59823,0.0336,0.20188,-0.01168,0.16497,2/17/2017,0.28122,45.630001,0.919917864
4591,18-Jan-19,45,CTRP,Put,7.5,-0.61,6.9,7.8,2,28,-0.35575,0.01779,-0.28396,-0.00526,0.22318,2/17/2017,0.39551,45.630001,1.916495551
4592,24-Feb-17,48.5,CYBR,Call,3.5,-3.5,2.65,4.8,1,6,1,0,0.00913,-0.00742,0,2/17/2017,0.20014,52.549999,0.019164956
4593,24-Feb-17,51,CYBR,Call,1.55,-1.13,1.45,2.1,3,8,0.71638,0.13127,0.00671,-0.08143,0.02732,2/17/2017,0.50104,52.549999,0.019164956
4594,24-Feb-17,51.5,CYBR,Call,0.75,-0.35,1.3,1.75,1,4,0.62452,0.12142,0.00583,-0.10467,0.02759,2/17/2017,0.51434,52.549999,0.019164956
4595,24-Feb-17,52,CYBR,Call,0.75,-0.06,0.95,1.3,20,12,0.56908,0.14545,0.00537,-0.09745,0.02778,2/17/2017,0.46836,52.549999,0.019164956
4596,24-Feb-17,52.5,CYBR,Call,0.64,-1.36,0.65,1,4,5,0.49631,0.18149,0.00474,-0.08366,0.02801,2/17/2017,0.41791,52.549999,0.019164956
4597,24-Feb-17,53,CYBR,Call,0.51,0.16,0.45,0.65,16,8,0.39962,0.19114,0.00384,-0.06867,0.02831,2/17/2017,0.39648,52.549999,0.019164956
4598,24-Feb-17,53.5,CYBR,Call,0.35,-0.73,0.3,0.55,6,14,0.31329,0.1719,0.00302,-0.06589,0.02858,2/17/2017,0.40622,52.549999,0.019164956
4599,24-Feb-17,54,CYBR,Call,0.25,-2.13,0.2,0.55,15,8,0.252,0.14662,0.00243,-0.0648,0.0192,2/17/2017,0.43234,52.549999,0.019164956
4600,24-Feb-17,49.5,CYBR,Put,0.17,-0.13,0.05,0.25,2,3,-0.12075,0.07727,-0.0011,-0.04256,0.01775,2/17/2017,0.28599,52.549999,0.019164956
4601,24-Feb-17,50.5,CYBR,Put,0.25,0.05,0.1,0.3,4,5,-0.15674,0.12433,-0.00145,-0.03727,0.01787,2/17/2017,0.2114,52.549999,0.019164956
4602,24-Feb-17,51.5,CYBR,Put,0.62,-0.29,0.3,0.6,2,66,-0.29442,0.20181,-0.00251,-0.04883,0.02735,2/17/2017,0.14366,52.549999,0.019164956
4603,24-Feb-17,52,CYBR,Put,0.65,-0.5,0.4,0.7,3,20,-0.39974,0.23458,-0.00357,-0.05168,0.02768,2/17/2017,0.11224,52.549999,0.019164956
4604,24-Feb-17,52.5,CYBR,Put,0.85,0.35,0.6,0.9,6,42,-0.51517,0.248,-0.004,-0.05467,0.02805,2/17/2017,0.09699,52.549999,0.019164956
4605,24-Feb-17,53,CYBR,Put,1,-0.44,0.9,1.2,1,2,-0.62914,0.22907,-0.00506,-0.04889,0.02837,2/17/2017,0.10039,52.549999,0.019164956
4606,3-Mar-17,52,CYBR,Call,1.26,-0.94,1.35,1.7,5,11,0.57062,0.13156,0.01081,-0.05558,0.03937,2/17/2017,0.3999,52.549999,0.038329911
4607,3-Mar-17,52.5,CYBR,Call,0.7,-0.15,1.05,1.4,3,6,0.50869,0.13619,0.00969,-0.05698,0.03976,2/17/2017,0.38166,52.549999,0.038329911
4608,3-Mar-17,55,CYBR,Call,0.35,-0.75,0.25,0.5,6,40,0.1877,0.10144,0.00365,-0.03076,0.02804,2/17/2017,0.3653,52.549999,0.038329911
4609,3-Mar-17,55.5,CYBR,Call,0.15,-0.5,0.2,0.45,1,1,0.19619,0.08532,0.00378,-0.03853,0.02797,2/17/2017,0.39568,52.549999,0.038329911
4610,10-Mar-17,55.5,CYBR,Call,0.4,-0.5,0.35,0.65,10,6,0.22337,0.08461,0.00646,-0.03133,0.03449,2/17/2017,0.35801,52.549999,0.057494867
4611,17-Mar-17,50,CYBR,Call,2.95,0.2,3.1,3.7,15,72,0.73116,0.0736,0.02666,-0.03716,0.05359,2/17/2017,0.4194,52.549999,0.076659822
4612,17-Mar-17,55,CYBR,Call,0.75,0.07,0.7,1.05,52,1077,0.30031,0.08474,0.01144,-0.03408,0.05899,2/17/2017,0.33336,52.549999,0.076659822
4613,24-Mar-17,52,CYBR,Call,2,0.09,2.1,2.5,5,10,0.56885,0.08761,0.02641,-0.03552,0.06218,2/17/2017,0.3633,52.549999,0.095824778
4614,3-Mar-17,52.5,CYBR,Put,1.35,0.2,1.05,1.35,1,2,-0.5007,0.17129,-0.0079,-0.03897,0.03981,2/17/2017,0.12351,52.549999,0.038329911
4615,10-Mar-17,51,CYBR,Put,1.1,-0.15,0.7,1.1,2,1,-0.3349,0.09779,-0.00913,-0.03534,0.04732,2/17/2017,0.22591,52.549999,0.057494867
4616,17-Mar-17,50,CYBR,Put,1,-0.2,0.7,0.95,89,422,-0.28014,0.07213,-0.01,-0.03164,0.05372,2/17/2017,0.26323,52.549999,0.076659822
4617,24-Mar-17,49.5,CYBR,Put,1.05,-0.15,0.8,1.05,6,21,-0.27334,0.05975,-0.01232,-0.02983,0.05965,2/17/2017,0.31722,52.549999,0.095824778
4618,21-Apr-17,50,CYBR,Call,4.3,0.8,4.2,4.5,10,382,0.68141,0.05189,0.05396,-0.02739,0.08014,2/17/2017,0.42121,52.549999,0.1724846
4619,21-Apr-17,55,CYBR,Call,1.72,0.27,1.65,1.9,64,758,0.40545,0.05714,0.0334,-0.02709,0.08795,2/17/2017,0.40752,52.549999,0.1724846
4620,21-Jul-17,50,CYBR,Call,6,0.2,5.9,6.6,3,61,0.66839,0.03664,0.12294,-0.01816,0.12338,2/17/2017,0.3607,52.549999,0.421629021
4621,21-Jul-17,55,CYBR,Call,3.6,0.18,3.3,4,15,713,0.48306,0.03959,0.09222,-0.01852,0.1362,2/17/2017,0.34358,52.549999,0.421629021
4622,21-Jul-17,50,CYBR,Put,3.8,0.6,3.5,3.9,3,136,-0.35764,0.03006,-0.07886,-0.01554,0.12498,2/17/2017,0.36953,52.549999,0.421629021
4623,19-Jan-18,50,CYBR,Call,8.48,-0.52,8.4,9.5,5,158,0.67304,0.02381,0.24583,-0.0139,0.17814,2/17/2017,0.33717,52.549999,0.919917864
4624,19-Jan-18,50,CYBR,Put,6.33,0.03,5.6,6.8,3,118,-0.35113,0.02029,-0.17084,-0.01014,0.18095,2/17/2017,0.43205,52.549999,0.919917864
4625,21-Apr-17,65,CYNO,Put,0.3,0.05,0.05,0.35,100,1186,-0.1551,0.11602,-0.01498,-0.00355,0.06169,2/17/2017,0.07098,66.25,0.1724846
4626,17-Mar-17,12,CY,Call,1,0.07,0.95,1.05,141,9088,0.82439,0.25989,0.00735,-0.00688,0.00852,2/17/2017,0.23671,12.9,0.076659822
4627,17-Mar-17,13,CY,Call,0.4,0.05,0.35,0.4,459,19045,0.47262,0.41216,0.00438,-0.00909,0.01395,2/17/2017,0.26831,12.9,0.076659822
4628,17-Mar-17,14,CY,Call,0.1,-0.1,0.1,0.15,8,5839,0.17951,0.23926,0.00169,-0.00613,0.01001,2/17/2017,0.31083,12.9,0.076659822
4629,17-Mar-17,12,CY,Put,0.18,-0.02,0.1,0.2,41,1772,-0.19737,0.25621,-0.00188,-0.00619,0.00861,2/17/2017,0.34506,12.9,0.076659822
4630,17-Mar-17,13,CY,Put,0.53,-0.02,0.5,0.55,40,242,-0.52868,0.3796,-0.00423,-0.0082,0.01393,2/17/2017,0.36192,12.9,0.076659822
4631,16-Jun-17,12,CY,Call,1.44,0.04,1.4,1.5,25,2271,0.72627,0.16658,0.02583,-0.00447,0.026,2/17/2017,0.32124,12.9,0.325804244
4632,16-Jun-17,13,CY,Call,0.9,0.06,0.85,0.9,710,2328,0.54055,0.20843,0.02005,-0.00487,0.02844,2/17/2017,0.26587,12.9,0.325804244
4633,16-Jun-17,12,CY,Put,0.64,-0.02,0.55,0.7,99,19422,-0.3253,0.12448,-0.01371,-0.00453,0.02661,2/17/2017,0.40773,12.9,0.325804244
4634,16-Jun-17,13,CY,Put,1.03,-0.1,1,1.15,11,2228,-0.46261,0.15381,-0.01696,-0.0047,0.0284,2/17/2017,0.39632,12.9,0.325804244
4635,15-Sep-17,12,CY,Call,1.67,-0.01,1.55,1.75,28,59,0.73317,0.14802,0.04515,-0.00322,0.03345,2/17/2017,0.26116,12.9,0.574948665
4636,15-Sep-17,13,CY,Call,1.1,-0.11,1.1,1.2,7,654,0.57158,0.15293,0.03568,-0.00395,0.0373,2/17/2017,0.2493,12.9,0.574948665
4637,15-Sep-17,14,CY,Call,0.6,-0.12,0.6,0.8,2,186,0.43381,0.14572,0.02761,-0.00366,0.0405,2/17/2017,0.24848,12.9,0.574948665
4638,15-Sep-17,12,CY,Put,0.9,-0.05,0.85,1.05,1000,745,-0.32857,0.10301,-0.02456,-0.003,0.03492,2/17/2017,0.42417,12.9,0.574948665
4639,19-Jan-18,12,CY,Call,2,-0.05,1.95,2.1,67,2917,0.70735,0.10252,0.06427,-0.00308,0.0424,2/17/2017,0.24997,12.9,0.919917864
4640,18-Jan-19,12,CY,Call,2.5,-0.22,2.3,2.8,5,2429,0.75353,0.0876,0.13685,-0.00207,0.05573,2/17/2017,0.19487,12.9,1.916495551
4641,17-Mar-17,45,CONE,Call,3.39,-1.11,2.75,3.7,4,2823,0.79739,0.05667,0.02632,-0.03608,0.03262,2/17/2017,0.48337,47.48,0.076659822
4642,17-Mar-17,50,CONE,Call,0.6,-0.22,0.55,0.9,54,780,0.39872,0.10573,0.01413,-0.03187,0.05383,2/17/2017,0.37136,47.48,0.076659822
4643,16-Jun-17,50,CONE,Call,1.74,-0.16,1.5,2.2,1,258,0.49047,0.06894,0.07132,-0.0147,0.11065,2/17/2017,0.30873,47.48,0.325804244
4644,15-Sep-17,50,CONE,Call,2.75,-0.45,2.2,3.1,2,14,0.53217,0.06035,0.1345,-0.01093,0.14575,2/17/2017,0.27909,47.48,0.574948665
4645,17-Mar-17,12,CYTK,Call,0.35,-0.15,0.2,0.5,66,14,0.78901,0.21702,0.00692,-0.00997,0.00869,2/17/2017,0.55017,11.25,0.076659822
4646,19-May-17,12,CYTK,Call,1,0.1,0.7,1.3,20,315,0.70005,0.1309,0.01838,-0.007,0.02336,2/17/2017,0.52494,11.25,0.249144422
4647,18-Aug-17,11,CYTK,Call,2.1,0.2,1.65,2.3,1,6,0.79129,0.08128,0.03748,-0.00459,0.03039,2/17/2017,0.52961,11.25,0.498288843
4648,17-Mar-17,10,DAKT,Call,0.69,0.04,0.5,0.75,30,71,0.61482,0.31899,0.00432,-0.01055,0.01077,2/17/2017,0.47236,10.11,0.076659822
4649,17-Mar-17,10,DAKT,Put,0.77,0.07,0.45,0.85,3,48,-0.40714,0.19692,-0.00325,-0.01603,0.01078,2/17/2017,0.67266,10.11,0.076659822
4650,17-Mar-17,7.5,DWCH,Call,1,0.45,0.6,1.2,56,71,0.80597,0.27934,0.00441,-0.00674,0.00549,2/17/2017,0.45162,8.2,0.076659822
